Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sat.;13.01.2018;17:30;250181;Königsbrunn, Dreifachhalle;20052746;ÜBOL WA;ÜBOL Staffel W;BHC Königsbr.09;HSG Schwab/kirchen;="0:0";="0:0";;;;;;;;
Sat.;13.01.2018;18:00;250180;Kissing, Paartal-Halle;25014568;BZK M;Bezirksklasse Staffel Ost;Kissinger SC II;TSV Bobingen II;="0:0";="0:0";;;;;;;;
Sat.;13.01.2018;19:00;250063;Dinkelscherben,Sporthalle Reischenau ;25014069;BZK M;Bezirksklasse Staffel West;Dinkelscherben;TV Gundelfingen III;="0:0";="0:0";;;;;;;;
Sat.;13.01.2018;19:15;250160;Ichenhausen, Franziska-Ziehank-Halle ;25013069;BZL M;Bezirksliga M;SC Ichenhausen;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sat.;13.01.2018;19:15;250000;Aichach, Sporthalle Gymnasium;25012080;BZOL M;Bezirksoberliga M;TSV Aichach;TSV Bobingen;="0:0";="0:0";;;;;;;;
Sat.;13.01.2018;19:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;25013070;BZL M;Bezirksliga M;TSV Wertingen;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sat.;13.01.2018;20:00;250008;Haunstetten, Sporthalle  TSV;20010093;BY M;Bayernliga;TSV Haunstetten;TSV Ottobeuren;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;09:00;250462;Wittislingen, Schulsporthalle ;25057054;BZOL MD;Bezirksoberliga;HSG Lauingen-Wittislingen;SC Vöhringen;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;09:50;250462;Wittislingen, Schulsporthalle ;25057055;BZOL MD;Bezirksoberliga;Schwabmünchen;JSG Burlafingen/Neu-Ulm;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;10:15;250124;Gundelfingen,Kreissporthalle ;20042235;ÜBOL MC;ÜBOL Staffel W;TV Gundelfingen;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;10:40;250462;Wittislingen, Schulsporthalle ;;BZOL MD;Bezirksoberliga;SC Vöhringen;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;11:00;250182;Krumbach, Halle Schulzentrum;20062256;ÜBOL WC;ÜBOL SW;TSV Niederraunau;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;11:15;250101;Friedberg, Sporthalle des TSV Friedberg;20040051;BY MC;Bayernliga;TSV Friedberg;TSV Allach 09;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;11:30;250124;Gundelfingen,Kreissporthalle ;20057336;ÜBOL WB;ÜBOL Staffel W;TV Gundelfingen;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;12:00;250008;Haunstetten, Sporthalle  TSV;20061042;LL WC;Landesliga Staffel Nord;TSV Haunstetten;TSV Rothenburg;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;12:30;250462;Wittislingen, Schulsporthalle ;25068046;BZL WD;Bezirksliga;HSG Lauingen-Wittislingen;TSF Ludwigsfeld;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;12:30;250182;Krumbach, Halle Schulzentrum;20041257;LL MC;Landesliga Staffel Süd;TSV Niederraunau;SC U`hfn/Germering;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;12:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;20041256;LL MC;Landesliga Staffel Süd;Schwabmünchen;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;12:50;250124;Gundelfingen,Kreissporthalle ;20052748;ÜBOL WA;ÜBOL Staffel W;TV Gundelfingen;TSF Ludwigsfeld;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;13:00;250101;Friedberg, Sporthalle des TSV Friedberg;20036252;LL MB;Landesliga Staffel Süd;TSV Friedberg;SC U`hfn/Germering;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;13:00;250440;Vöhringen, Sportpark ;20057337;ÜBOL WB;ÜBOL Staffel W;SC Vöhringen;JSG Friedberg-Kissing;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;13:30;250462;Wittislingen, Schulsporthalle ;25068047;BZL WD;Bezirksliga;TSV Aichach;TSF Ludwigsfeld;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;13:30;250181;Königsbrunn, Dreifachhalle;20062257;ÜBOL WC;ÜBOL SW;BHC Königsbr.09;SG Biessenhofen-Marktoberdorf;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;13:45;250008;Haunstetten, Sporthalle  TSV;20042236;ÜBOL MC;ÜBOL Staffel W;TSV Haunstetten;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;14:00;250182;Krumbach, Halle Schulzentrum;20035055;BY MB;Bayernliga;TSV Niederraunau;SG DJK Rimpar;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;14:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20063633;ÜBL WC;ÜBL Staffel W ;FC Burlafingen II;TSV Neusäss;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;14:15;250361;Schwabmünchen, Sporthalle an der Grundschule ;20037458;ÜBOL MB;ÜBOL Staffel SW;Schwabmünchen;SG Kempten-Kottern;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;14:20;250010;Augsburg,TSG - Halle Lechhausen;25023042;BZL F;Bezirksliga F;TSG Augsburg II;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;14:30;250462;Wittislingen, Schulsporthalle ;25068048;BZL WD;Bezirksliga;TSV Aichach;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;14:30;250124;Gundelfingen,Kreissporthalle ;20022096;LLF;Landesliga Staffel S;TV Gundelfingen;TSV Haunstetten II;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;14:30;250000;Aichach, Sporthalle Gymnasium;20051235;LL WA;Landesliga Staffel Süd;TSV Aichach;TSV Allach 09;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;14:30;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20063634;ÜBL WC;ÜBL Staffel W ;TSV Gersthofen II;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;14:45;250101;Friedberg, Sporthalle des TSV Friedberg;20043941;ÜBL MC;ÜBL Staffel SW 2 ;TSV Friedberg II;TSV Neusäss;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;15:30;250008;Haunstetten, Sporthalle  TSV;25012081;BZOL M;Bezirksoberliga M;TSV Haunstetten II;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;15:30;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20062258;ÜBOL WC;ÜBOL SW;FC Burlafingen;HSG Schwab/kirchen;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;15:30;250182;Krumbach, Halle Schulzentrum;20057338;ÜBOL WB;ÜBOL Staffel W;TSV Niederraunau;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;16:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25014569;BZK M;Bezirksklasse Staffel Ost;Schwabmünchen III;DJK Augsburg-Hochzoll;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;16:00;250462;Wittislingen, Schulsporthalle ;20032247;ÜBOL MA;ÜBOL Staffel SW;HSG Lauingen-Wittislingen;TV Memmingen;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;16:15;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20062259;ÜBOL WC;ÜBOL SW;TSV Gersthofen;TSV Ottobeuren;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;16:20;250010;Augsburg,TSG - Halle Lechhausen;25022054;BZOL F;Bezirksoberliga F;TSG Augsburg;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;16:30;250320;Pfaffenhofen, Schulturnhalle;25014070;BZK M;Bezirksklasse Staffel West;TSV Weißenhorn;SC Ichenhausen II;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;16:30;250101;Friedberg, Sporthalle des TSV Friedberg;25012082;BZOL M;Bezirksoberliga M;TSV Friedberg III;VfL Günzburg II;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;16:30;250124;Gundelfingen,Kreissporthalle ;20012098;LLM;Landesliga Staffel S;TV Gundelfingen;TV Immenstadt;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;16:30;250000;Aichach, Sporthalle Gymnasium;20032248;ÜBOL MA;ÜBOL Staffel SW;TSV Aichach;TSV Bobingen;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;17:00;250182;Krumbach, Halle Schulzentrum;25012083;BZOL M;Bezirksoberliga M;TSV Niederraunau II;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sun.;14.01.2018;17:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20042237;ÜBOL MC;ÜBOL Staffel W;JSG Burlafingen/Neu-Ulm;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;11:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;20043942;ÜBL MC;ÜBL Staffel SW 2 ;TSV Neusäss;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;12:00;250064;Donauwörth, Neudegger-Halle ;20042238;ÜBOL MC;ÜBOL Staffel W;VSC Donauwörth;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;13:15;250222;Mering, Eduard-Ettensberger-Halle;20063635;ÜBL WC;ÜBL Staffel W ;SV Mering;TSF Ludwigsfeld;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;13:30;250064;Donauwörth, Neudegger-Halle ;20038742;ÜBL MB;ÜBL Staffel SW 2 ;VSC Donauwörth;Eichenauer SV;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;13:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;20037560;ÜBOL MB;ÜBOL Staffel S;TSV Neusäss;TSV Allach 09 III;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;13:30;250180;Kissing, Paartal-Halle;20057339;ÜBOL WB;ÜBOL Staffel W;JSG Friedberg-Kissing;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;14:00;250101;Friedberg, Sporthalle des TSV Friedberg;25023043;BZL F;Bezirksliga F;TSV Friedberg;TSV Haunstetten IV;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;14:00;250440;Vöhringen, Sportpark ;20061045;LL WC;Landesliga Staffel Nord;SC Vöhringen;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;14:00;250021;Bobingen, Sporthalle;20043943;ÜBL MC;ÜBL Staffel SW 2 ;TSV Bobingen;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;14:15;250008;Haunstetten, Sporthalle  TSV;20037561;ÜBOL MB;ÜBOL Staffel S;TSV Haunstetten;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;15:00;250222;Mering, Eduard-Ettensberger-Halle;20038744;ÜBL MB;ÜBL Staffel SW 2 ;SV Mering;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;15:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20062262;ÜBOL WC;ÜBOL SW;FC Burlafingen;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;15:00;250181;Königsbrunn, Dreifachhalle;20032249;ÜBOL MA;ÜBOL Staffel SW;BHC Königsbr.09;TV Memmingen;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;15:00;250064;Donauwörth, Neudegger-Halle ;20057340;ÜBOL WB;ÜBOL Staffel W;VSC Donauwörth;TSV Haunstetten II;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;15:15;250000;Aichach, Sporthalle Gymnasium;20032250;ÜBOL MA;ÜBOL Staffel SW;TSV Aichach;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;15:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25024041;BZK F;Bezirksklasse F;TSV Neusäss;TSV Bäumenheim;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;15:30;250180;Kissing, Paartal-Halle;25022055;BZOL F;Bezirksoberliga F;Kissinger SC II;VfL Günzburg II;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;15:30;250021;Bobingen, Sporthalle;20032251;ÜBOL MA;ÜBOL Staffel SW;TSV Bobingen;JSG Burlafingen/Neu-Ulm;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;15:45;250440;Vöhringen, Sportpark ;20037462;ÜBOL MB;ÜBOL Staffel SW;SC Vöhringen;SG Kaufbeuren/Neugablonz;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;16:00;250101;Friedberg, Sporthalle des TSV Friedberg;25014570;BZK M;Bezirksklasse Staffel Ost;TSV Friedberg IV;TSV Haunstetten IV;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;16:00;250008;Haunstetten, Sporthalle  TSV;20031239;LL MA;Landesliga Staffel Süd;TSV Haunstetten;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;16:30;250181;Königsbrunn, Dreifachhalle;25022056;BZOL F;Bezirksoberliga F;BHC Königsbr.09;TSV Haunstetten III;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;16:30;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20042239;ÜBOL MC;ÜBOL Staffel W;JSG Burlafingen/Neu-Ulm;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;17:00;250222;Mering, Eduard-Ettensberger-Halle;20050049;BY WA;Bayernliga;SV Mering;TV Marktsteft;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;17:00;250462;Wittislingen, Schulsporthalle ;25024042;BZK F;Bezirksklasse F;HSG Lauingen-Wittislingen II;TSV Göggingen II;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;17:00;250160;Ichenhausen, Franziska-Ziehank-Halle ;25014072;BZK M;Bezirksklasse Staffel West;SC Ichenhausen II;TSV Bäumenheim;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;17:00;250064;Donauwörth, Neudegger-Halle ;25014071;BZK M;Bezirksklasse Staffel West;VSC Donauwörth II;TSV Weißenhorn;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;17:15;250000;Aichach, Sporthalle Gymnasium;25024043;BZK F;Bezirksklasse F;TSV Aichach II;SV Mering;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;17:30;250021;Bobingen, Sporthalle;25014571;BZK M;Bezirksklasse Staffel Ost;TSV Bobingen II;SV Mering II;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;17:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25014073;BZK M;Bezirksklasse Staffel West;TSV Neusäss II;Dinkelscherben;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;17:30;250180;Kissing, Paartal-Halle;20022101;LLF;Landesliga Staffel S;Kissinger SC;TSV Haunstetten II;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;18:00;250008;Haunstetten, Sporthalle  TSV;25012084;BZOL M;Bezirksoberliga M;TSV Haunstetten II;VfL Günzburg II;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;18:00;250101;Friedberg, Sporthalle des TSV Friedberg;20012099;LLM;Landesliga Staffel S;TSV Friedberg II;TSV Simbach;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;18:15;250181;Königsbrunn, Dreifachhalle;25023044;BZL F;Bezirksliga F;BHC Königsbr.09 II;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;18:30;250011;Augsburg,Hans-Adlhoch-Halle Augsburg-Pfersee;25014572;BZK M;Bezirksklasse Staffel Ost;PSV  Aug.;Augsburg 1871 II;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;19:00;250462;Wittislingen, Schulsporthalle ;25023045;BZL F;Bezirksliga F;HSG Lauingen-Wittislingen;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;19:15;250160;Ichenhausen, Franziska-Ziehank-Halle ;25013071;BZL M;Bezirksliga M;SC Ichenhausen;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;19:15;250000;Aichach, Sporthalle Gymnasium;25012085;BZOL M;Bezirksoberliga M;TSV Aichach;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;19:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25013072;BZL M;Bezirksliga M;TSV Neusäss;TSV Aichach II;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;19:30;250021;Bobingen, Sporthalle;25012086;BZOL M;Bezirksoberliga M;TSV Bobingen;TSV Friedberg III;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;19:30;250004;Augsburg, Sporthalle TSV 1871 Augsburg;25012087;BZOL M;Bezirksoberliga M;Augsburg 1871;TSV Niederraunau II;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;19:30;250180;Kissing, Paartal-Halle;25012088;BZOL M;Bezirksoberliga M;Kissinger SC;TSV Gersthofen;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;19:30;250182;Krumbach, Halle Schulzentrum;20012103;LLM;Landesliga Staffel S;TSV Niederraunau;TSV 1861 Mainburg;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;20:00;250101;Friedberg, Sporthalle des TSV Friedberg;20010103;BY M;Bayernliga;TSV Friedberg;TSV Haunstetten;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;20:00;250181;Königsbrunn, Dreifachhalle;25013073;BZL M;Bezirksliga M;BHC Königsbr.09;TSV Haunstetten III;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;20:00;250121;Göggingen, Anton-Bezler-Halle;25012089;BZOL M;Bezirksoberliga M;TSV Göggingen;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;09:30;250220;Meitingen, Sporthalle;25067064;BZOL WD;Bezirksoberliga;SC Vöhringen;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;10:00;250064;Donauwörth, Neudegger-Halle ;25058085;BZL MD;Bezirksliga;TSV Neusäss;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;10:30;250220;Meitingen, Sporthalle;25067065;BZOL WD;Bezirksoberliga;SC Vöhringen;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;11:00;250064;Donauwörth, Neudegger-Halle ;25058086;BZL MD;Bezirksliga;TSV Neusäss;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;11:00;250182;Krumbach, Halle Schulzentrum;25057056;BZOL MD;Bezirksoberliga;TSV Niederraunau;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;11:00;250263;Neu-Ulm, Sporthalle im Offenhauser Gries;25067066;BZOL WD;Bezirksoberliga;TSV Neu-Ulm;JSG Friedberg-Kissing;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;11:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;;BZOL MD;Bezirksoberliga;JSG Burlafingen/Neu-Ulm;SC Vöhringen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;11:15;250101;Friedberg, Sporthalle des TSV Friedberg;20043944;ÜBL MC;ÜBL Staffel SW 2 ;TSV Friedberg II;SV Mering;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;11:30;250220;Meitingen, Sporthalle;25067067;BZOL WD;Bezirksoberliga;TSV Meitingen;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;11:30;250262;Neu-Ulm, Realschulhalle Muthenhölzle;20052750;ÜBOL WA;ÜBOL Staffel W;TSF Ludwigsfeld;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;12:00;250181;Königsbrunn, Dreifachhalle;25024044;BZK F;Bezirksklasse F;BHC Königsbr.09 III;DJK Augsburg-Hochzoll;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;12:00;250124;Gundelfingen,Kreissporthalle ;25058088;BZL MD;Bezirksliga;BHC Königsbr.09 II;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;12:00;250064;Donauwörth, Neudegger-Halle ;25058087;BZL MD;Bezirksliga;TSV Göggingen;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;12:00;250263;Neu-Ulm, Sporthalle im Offenhauser Gries;25067068;BZOL WD;Bezirksoberliga;JSG Friedberg-Kissing;SV Mering;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;12:00;250182;Krumbach, Halle Schulzentrum;25057057;BZOL MD;Bezirksoberliga;TSV Friedberg;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;12:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;25057058;BZOL MD;Bezirksoberliga;SC Vöhringen;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;12:00;250440;Vöhringen, Sportpark ;20057341;ÜBOL WB;ÜBOL Staffel W;SC Vöhringen;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;13:00;250124;Gundelfingen,Kreissporthalle ;25058089;BZL MD;Bezirksliga;BHC Königsbr.09 II;TSV Gersthofen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;13:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;25057060;BZOL MD;Bezirksoberliga;HSG Lauingen-Wittislingen;JSG Burlafingen/Neu-Ulm;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;13:00;250263;Neu-Ulm, Sporthalle im Offenhauser Gries;25067069;BZOL WD;Bezirksoberliga;TSV Neu-Ulm;SV Mering;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;13:00;250182;Krumbach, Halle Schulzentrum;25057059;BZOL MD;Bezirksoberliga;TSV Niederraunau;TSV Friedberg;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;13:00;250462;Wittislingen, Schulsporthalle ;20063636;ÜBL WC;ÜBL Staffel W ;HSG Lauingen-Wittislingen;TSV Neusäss;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;13:00;250101;Friedberg, Sporthalle des TSV Friedberg;20037563;ÜBOL MB;ÜBOL Staffel S;TSV Friedberg II;TV Bad Tölz;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;13:30;250262;Neu-Ulm, Realschulhalle Muthenhölzle;25068049;BZL WD;Bezirksliga;Leipheim/Silheim;TSF Ludwigsfeld;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;13:30;250440;Vöhringen, Sportpark ;20033525;ÜBL MA;ÜBL Staffel SW  ;SC Vöhringen;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;14:00;250000;Aichach, Sporthalle Gymnasium;25068050;BZL WD;Bezirksliga;TSV Aichach;TSV Haunstetten;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;14:00;250124;Gundelfingen,Kreissporthalle ;25058090;BZL MD;Bezirksliga;TSV Gersthofen;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;14:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20063637;ÜBL WC;ÜBL Staffel W ;FC Burlafingen II;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;14:15;250220;Meitingen, Sporthalle;25013074;BZL M;Bezirksliga M;TSV Meitingen;SV Mering;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;14:30;250262;Neu-Ulm, Realschulhalle Muthenhölzle;25068051;BZL WD;Bezirksliga;Schwabmünchen II;Leipheim/Silheim;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;14:30;250462;Wittislingen, Schulsporthalle ;20038745;ÜBL MB;ÜBL Staffel SW 2 ;HSG Lauingen-Wittislingen;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;14:30;250182;Krumbach, Halle Schulzentrum;20062263;ÜBOL WC;ÜBOL SW;TSV Niederraunau;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;14:45;250101;Friedberg, Sporthalle des TSV Friedberg;20036257;LL MB;Landesliga Staffel Süd;TSV Friedberg;TSV Gilching;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;15:00;250000;Aichach, Sporthalle Gymnasium;25068052;BZL WD;Bezirksliga;TSV Haunstetten;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;15:00;250180;Kissing, Paartal-Halle;20033526;ÜBL MA;ÜBL Staffel SW  ;Kissinger SC;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;15:00;250063;Dinkelscherben,Sporthalle Reischenau ;20043945;ÜBL MC;ÜBL Staffel SW 2 ;Dinkelscherben;Kissinger SC;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;15:15;250124;Gundelfingen,Kreissporthalle ;20022105;LLF;Landesliga Staffel S;TV Gundelfingen;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;15:30;250262;Neu-Ulm, Realschulhalle Muthenhölzle;25068053;BZL WD;Bezirksliga;TSF Ludwigsfeld;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;15:30;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20057342;ÜBOL WB;ÜBOL Staffel W;FC Burlafingen;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;16:00;250000;Aichach, Sporthalle Gymnasium;25068054;BZL WD;Bezirksliga;VfL Günzburg;TSV Aichach;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;16:00;250182;Krumbach, Halle Schulzentrum;25022057;BZOL F;Bezirksoberliga F;TSV Niederraunau;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;16:15;250220;Meitingen, Sporthalle;25023046;BZL F;Bezirksliga F;TSV Meitingen;TSG Augsburg II;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;16:30;250101;Friedberg, Sporthalle des TSV Friedberg;20032252;ÜBOL MA;ÜBOL Staffel SW;TSV Friedberg;SG Kaufbeuren/Neugablonz;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;17:00;250180;Kissing, Paartal-Halle;25014573;BZK M;Bezirksklasse Staffel Ost;Kissinger SC II;Schwabmünchen III;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;17:00;250124;Gundelfingen,Kreissporthalle ;25014074;BZK M;Bezirksklasse Staffel West;TV Gundelfingen III;TSG Augsburg;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;18:00;250220;Meitingen, Sporthalle;20062264;ÜBOL WC;ÜBOL SW;TSV Meitingen;TSV Gersthofen;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;10:00;250440;Vöhringen, Sportpark ;25058091;BZL MD;Bezirksliga;SC Vöhringen II;Schwabmünchen II;="0:0";="0:0";;;;;;;;
